Entity1,Entity2
source:Meta-Reviewer,target:Review_expertise
source:Reviewer,target:Reviewer
source:Decision,target:Conference_document
source:Person,target:Person
source:Document,target:Conference_document
source:Document,target:Paper
source:Preference,target:Review_preference
source:ProgramCommittee,target:Program_committee
source:Bid,target:Call_for_participation
source:Conference,target:Conference
source:ConferenceChair,target:Co-chair
source:ConferenceMember,target:Conference_participant
source:AssociatedChair,target:Chair
source:ProgramCommitteeMember,target:Program_committee
source:AuthorNotReviewer,target:Regular_author
source:SubjectArea,target:Topic
source:ExternalReviewer,target:Reviewer
source:Chairman,target:Chair
source:ProgramCommitteeChair,target:Program_committee
source:Acceptance,target:Accepted_contribution
source:Rejection,target:Rejected_contribution
source:Review,target:Review
source:Paper,target:Paper
source:Author,target:Regular_author
source:User,target:Person
source:Co-author,target:Contribution_co-author
source:PaperAbstract,target:Abstract
source:PaperFullVersion,target:Paper
source:Administrator,target:Organizer
source:Meta-Review,target:Reviewed_contribution
source:assignedByReviewer,target:has_been_assigned_a_review_reference
source:hasDecision,target:has_a_review
source:readByReviewer,target:belongs_to_reviewers
source:readByReviewer,target:has_a_review
source:paperAssignmentFinalizedBy,target:has_been_assigned_a_review_reference
source:hasConferenceMember,target:has_members
source:memberOfConference,target:was_a_member_of
source:runPaperAssignmentTools,target:has_been_assigned_a_review_reference
source:hasProgramCommitteeMember,target:has_a_program_committee
source:memberOfProgramCommittee,target:has_a_program_committee
source:startReviewerBidding,target:invites_co-reviewers
source:assignReviewer,target:belongs_to_reviewers
source:assignReviewer,target:has_been_assigned_a_review_reference
source:assignedByAdministrator,target:invited_by
source:reviewCriteriaEnteredBy,target:has_a_review_reference_or_expertise
source:reviewCriteriaEnteredBy,target:reviews
source:enterReviewCriteria,target:reviews
source:hasCo-author,target:has_authors
source:co-writePaper,target:contributes
source:rejectPaper,target:has_a_review
source:endReview,target:reviews
source:hasBid,target:has_contributions
source:readPaper,target:reviews
source:enterConferenceDetails,target:belong_to_a_conference_volume
source:detailsEnteredBy,target:is_given_by
source:hasBeenAssigned,target:has_been_assigned_a_review_reference
source:assignedTo,target:has_been_assigned_a_review_reference
source:hasSubjectArea,target:is_a_topis_of_conference_parts
source:hasSubjectArea,target:issues
source:submitPaper,target:is_a_full_paper_submission_date
source:acceptPaper,target:has_a_review
source:hasAuthor,target:has_authors
source:addedBy,target:has_a_program_committee
source:addedBy,target:invited_by
source:acceptedBy,target:belongs_to_reviewers
source:readByMeta-Reviewer,target:belongs_to_a_review_reference
source:readByMeta-Reviewer,target:belongs_to_reviewers
source:readByMeta-Reviewer,target:invites_co-reviewers
source:writtenBy,target:is_given_by
source:writeReview,target:reviews
source:assignExternalReviewer,target:invited_by
source:writePaper,target:contributes
source:addProgramCommitteeMember,target:has_a_program_committee
source:name,target:has_a_name
source:date,target:has_a_date_of_issue
source:date,target:is_an_abstract_submission_date
source:reviewsPerPaper,target:reviews
source:paperID,target:has_been_assigned_a_review_reference
source:email,target:has_an_email
source:logoURL,target:has_a_URL
source:acceptsHardcopySubmissions,target:has_a_submitted_contribution
source:acceptsHardcopySubmissions,target:is_submitted_at
source:title,target:has_a_name
source:siteURL,target:has_a_URL
