Entity2,Entity1
target:Conference_participant,source:ConferenceMember
target:Active_conference_participant,source:ConferenceMember
target:Passive_conference_participant,source:ConferenceMember
target:Person,source:Person
target:Review_expertise,source:Reviewer
target:Submitted_contribution,source:Author
target:Reviewer,source:Reviewer
target:Regular_author,source:Author
target:Conference_contributor,source:ConferenceMember
target:Contribution_1th-author,source:Co-author
target:Contribution_co-author,source:Co-author
target:Conference_contribution,source:ConferenceMember
target:Co-chair,source:ConferenceChair
target:Committee,source:ProgramCommittee
target:Committee_member,source:ProgramCommitteeMember
target:Abstract,source:PaperAbstract
target:Extended_abstract,source:PaperAbstract
target:Important_dates,source:Conference
target:Invited_speaker,source:ConferenceMember
target:Conference_proceedings,source:Conference
target:Information_for_participants,source:ConferenceMember
target:Conference_document,source:Document
target:Organization,source:Administrator
target:Poster,source:Paper
target:Written_contribution,source:Author
target:Conference_applicant,source:ConferenceMember
target:Camera_ready_contribution,source:ConferenceMember
target:Camera_ready_contribution,source:PaperAbstract
target:Camera_ready_contribution,source:PaperFullVersion
target:Accepted_contribution,source:Acceptance
target:Program_committee,source:ProgramCommittee
target:Organizing_committee,source:ProgramCommittee
target:Steering_committee,source:ProgramCommittee
target:Conference,source:Conference
target:Conference,source:ConferenceMember
target:Call_for_paper,source:Paper
target:Call_for_paper,source:PaperAbstract
target:Conference_announcement,source:Conference
target:Paper,source:Paper
target:Conference_part,source:ConferenceMember
target:Presentation,source:Paper
target:Chair,source:Chairman
target:Chair,source:ConferenceChair
target:Track,source:Conference
target:Track,source:Document
target:Track,source:SubjectArea
target:Workshop,source:Conference
target:Tutorial,source:Conference
target:Rejected_contribution,source:Rejection
target:Reviewed_contribution,source:Reviewer
target:Review,source:Review
target:Topic,source:SubjectArea
target:Late_paid_applicant,source:Person
target:Paid_applicant,source:User
target:Early_paid_applicant,source:ConferenceMember
target:Early_paid_applicant,source:Person
target:Organizer,source:ConferenceChair
target:Call_for_participation,source:Conference
target:Registeered_applicant,source:ConferenceMember
target:Track-workshop_chair,source:ConferenceChair
target:Conference_www,source:Conference
target:Conference_fees,source:Conference
target:Review_preference,source:Reviewer
target:has_a_submitted_contribution,source:hasCo-author
target:belongs_to_reviewers,source:assignReviewer
target:contributes,source:addProgramCommitteeMember
target:contributes,source:hasAuthor
target:was_a_committe_co-chair_of,source:hasProgramCommitteeMember
target:was_a_member_of,source:hasConferenceMember
target:has_authors,source:hasAuthor
target:was_a_track-workshop_chair_of,source:hasProgramCommitteeMember
target:has_a_topic_or_a_submission_contribution,source:hasBeenAssigned
target:has_a_topic_or_a_submission_contribution,source:hasCo-author
target:was_an_organizing_committee_of,source:memberOfProgramCommittee
target:has_an_organizing_committee,source:hasProgramCommitteeMember
target:was_a_committee_of,source:memberOfProgramCommittee
target:was_a_program_committee_of,source:hasProgramCommitteeMember
target:is_part_of_conference_volumes,source:hasConferenceMember
target:invites_co-reviewers,source:assignReviewer
target:invited_by,source:addedBy
target:has_workshops,source:hasSubjectArea
target:has_members,source:hasProgramCommitteeMember
target:is_submitted_at,source:acceptedBy
target:has_contributions,source:hasCo-author
target:has_a_review_reference_or_expertise,source:assignExternalReviewer
target:has_a_review_reference_or_expertise,source:assignReviewer
target:belongs_to_a_review_reference,source:assignedByReviewer
target:gives_presentations,source:hasConferenceMember
target:is_given_by,source:writtenBy
target:has_a_review,source:writeReview
target:has_tutorials,source:hasSubjectArea
target:has_a_commtitee,source:hasProgramCommitteeMember
target:has_a_steering_committee,source:hasProgramCommitteeMember
target:was_a_steering_committee_of,source:memberOfProgramCommittee
target:has_a_track-workshop-tutorial_topic,source:hasCo-author
target:is_a_topis_of_conference_parts,source:hasConferenceMember
target:is_a_topis_of_conference_parts,source:memberOfConference
target:has_a_committee_co-chair,source:hasProgramCommitteeMember
target:has_a_committee_chair,source:hasProgramCommitteeMember
target:reviews,source:writeReview
target:has_a_publisher,source:hasCo-author
target:has_an_abstract,source:hasAuthor
target:has_a_program_committee,source:hasProgramCommitteeMember
target:has_a_track-workshop-tutorial_chair,source:hasProgramCommitteeMember
target:belong_to_a_conference_volume,source:hasConferenceMember
target:issues,source:hasSubjectArea
target:has_been_assigned_a_review_reference,source:assignReviewer
target:was_a_committee_chair_of,source:memberOfProgramCommittee
target:has_a_review_expertise,source:writeReview
target:is_the_1th_part_of,source:hasAuthor
target:is_the_1th_part_of,source:title
target:has_a_location,source:siteURL
target:has_an_email,source:email
target:has_the_first_name,source:hasAuthor
target:has_a_name,source:name
target:has_a_degree,source:hasAuthor
target:is_an_abstract_submission_date,source:date
target:has_gender,source:email
target:has_gender,source:hasBid
target:is_a_full_paper_submission_date,source:submitPaper
target:has_an_ISBN,source:hasAuthor
target:has_an_ISBN,source:title
target:has_a_date_of_issue,source:date
target:has_a_URL,source:siteURL
target:has_the_last_name,source:hasAuthor
target:is_an_ending_date,source:date
target:is_a_date_of_acceptance_announcement,source:date
target:has_an_expertise,source:hasSubjectArea
target:is_a_date_of_camera_ready_paper_submission,source:submitPaper
target:is_a_starting_date,source:date
