Entity1,Entity2
source:Meta-Reviewer,target:Reviewer
source:Reviewer,target:Reviewer
source:Decision,target:Conference
source:Decision,target:Rejected_contribution
source:Person,target:Person
source:Document,target:Paper
source:Preference,target:Review_preference
source:ProgramCommittee,target:Program_committee
source:Bid,target:Call_for_participation
source:Bid,target:Presentation
source:Bid,target:Program_committee
source:Conference,target:Conference
source:ConferenceChair,target:Co-chair
source:ConferenceMember,target:Conference_participant
source:AssociatedChair,target:Chair
source:ProgramCommitteeMember,target:Program_committee
source:AuthorNotReviewer,target:Reviewer
source:SubjectArea,target:Topic
source:ExternalReviewer,target:Reviewer
source:Chairman,target:Chair
source:ProgramCommitteeChair,target:Program_committee
source:Acceptance,target:Accepted_contribution
source:Rejection,target:Rejected_contribution
source:Review,target:Review
source:Paper,target:Paper
source:Author,target:Regular_author
source:User,target:Person
source:Co-author,target:Contribution_co-author
source:PaperAbstract,target:Abstract
source:PaperFullVersion,target:Paper
source:Administrator,target:Reviewer
source:Meta-Review,target:Review
source:assignedByReviewer,target:has_been_assigned_a_review_reference
source:hasDecision,target:has_a_commtitee
source:hasDecision,target:has_a_degree
source:hasDecision,target:has_a_review
source:readByReviewer,target:belongs_to_reviewers
source:readByReviewer,target:has_a_review
source:hasConflictOfInterest,target:has_contributions
source:finalizePaperAssignment,target:has_been_assigned_a_review_reference
source:paperAssignmentFinalizedBy,target:has_been_assigned_a_review_reference
source:hasConferenceMember,target:has_members
source:memberOfConference,target:was_a_member_of
source:runPaperAssignmentTools,target:has_been_assigned_a_review_reference
source:runPaperAssignmentTools,target:is_given_by
source:paperAssignmentToolsRunBy,target:is_given_by
source:enableVirtualMeeting,target:has_members
source:enableVirtualMeeting,target:is_given_by
source:virtualMeetingEnabledBy,target:invited_by
source:hasProgramCommitteeMember,target:has_a_program_committee
source:memberOfProgramCommittee,target:has_a_program_committee
source:startReviewerBidding,target:invited_by
source:startReviewerBidding,target:invites_co-reviewers
source:startReviewerBidding,target:reviews
source:reviewerBiddingStartedBy,target:invited_by
source:assignReviewer,target:belongs_to_reviewers
source:assignReviewer,target:has_been_assigned_a_review_reference
source:assignedByAdministrator,target:invited_by
source:reviewCriteriaEnteredBy,target:has_a_review_reference_or_expertise
source:reviewCriteriaEnteredBy,target:reviews
source:enterReviewCriteria,target:reviews
source:hasCo-author,target:has_authors
source:co-writePaper,target:has_authors
source:co-writePaper,target:invites_co-reviewers
source:rejectPaper,target:invited_by
source:rejectPaper,target:reviews
source:endReview,target:reviews
source:hasBid,target:has_a_volume
source:hasBid,target:has_contributions
source:adjustedBy,target:invited_by
source:adjustedBy,target:is_given_by
source:readPaper,target:reviews
source:printHardcopyMailingManifests,target:has_parts
source:printHardcopyMailingManifests,target:is_submitted_at
source:markConflictOfInterest,target:has_a_date_of_issue
source:markConflictOfInterest,target:reviews
source:enterConferenceDetails,target:belong_to_a_conference_volume
source:detailsEnteredBy,target:is_given_by
source:hasBeenAssigned,target:has_been_assigned_a_review_reference
source:assignedTo,target:has_been_assigned_a_review_reference
source:setMaxPapers,target:is_a_full_paper_submission_date
source:hasSubjectArea,target:is_a_topis_of_conference_parts
source:hasSubjectArea,target:issues
source:submitPaper,target:is_a_full_paper_submission_date
source:acceptPaper,target:contributes
source:acceptPaper,target:reviews
source:hasAuthor,target:has_authors
source:addedBy,target:invited_by
source:acceptedBy,target:is_submitted_at
source:rejectedBy,target:invited_by
source:readByMeta-Reviewer,target:belongs_to_reviewers
source:writtenBy,target:invited_by
source:writeReview,target:reviews
source:assignExternalReviewer,target:has_a_review_reference_or_expertise
source:writePaper,target:contributes
source:writePaper,target:reviews
source:addProgramCommitteeMember,target:has_a_program_committee
source:name,target:has_a_name
source:date,target:has_a_date_of_issue
source:reviewsPerPaper,target:reviews
source:paperID,target:has_an_ISBN
source:paperID,target:has_been_assigned_a_review_reference
source:maxPapers,target:has_a_degree
source:maxPapers,target:is_a_full_paper_submission_date
source:email,target:has_an_email
source:logoURL,target:has_a_URL
source:acceptsHardcopySubmissions,target:is_submitted_at
source:title,target:has_a_name
source:siteURL,target:has_a_URL
