Entity1,Entity2
source:Meta-Reviewer,target:Reviewer
source:Reviewer,target:Reviewer
source:Person,target:Person
source:Document,target:Conference_document
source:Preference,target:Review_preference
source:Conference,target:Conference
source:ConferenceChair,target:Chair
source:ConferenceMember,target:Conference_participant
source:AssociatedChair,target:Chair
source:ProgramCommitteeMember,target:Program_committee
source:AuthorNotReviewer,target:Regular_author
source:SubjectArea,target:Topic
source:ExternalReviewer,target:Reviewer
source:Chairman,target:Chair
source:ProgramCommitteeChair,target:Chair
source:Acceptance,target:Accepted_contribution
source:Rejection,target:Rejected_contribution
source:Review,target:Review
source:Paper,target:Paper
source:Author,target:Regular_author
source:User,target:Person
source:Co-author,target:Contribution_co-author
source:PaperAbstract,target:Abstract
source:PaperFullVersion,target:Paper
source:Meta-Review,target:Review
source:assignedByReviewer,target:has_been_assigned_a_review_reference
source:readByReviewer,target:has_a_review
source:hasConferenceMember,target:has_members
source:memberOfConference,target:belong_to_a_conference_volume
source:virtualMeetingEnabledBy,target:invited_by
source:hasProgramCommitteeMember,target:has_a_program_committee
source:memberOfProgramCommittee,target:has_a_program_committee
source:startReviewerBidding,target:invites_co-reviewers
source:reviewerBiddingStartedBy,target:invites_co-reviewers
source:assignReviewer,target:invites_co-reviewers
source:assignedByAdministrator,target:invited_by
source:enterReviewCriteria,target:reviews
source:hasCo-author,target:has_authors
source:co-writePaper,target:has_authors
source:endReview,target:is_an_ending_date
source:hasBid,target:has_contributions
source:adjustedBy,target:is_given_by
source:hasBeenAssigned,target:has_been_assigned_a_review_reference
source:assignedTo,target:has_been_assigned_a_review_reference
source:hasSubjectArea,target:is_a_topis_of_conference_parts
source:acceptPaper,target:is_a_date_of_acceptance_announcement
source:hasAuthor,target:has_authors
source:addedBy,target:invited_by
source:rejectedBy,target:invited_by
source:readByMeta-Reviewer,target:belongs_to_reviewers
source:writtenBy,target:has_authors
source:writeReview,target:reviews
source:assignExternalReviewer,target:invites_co-reviewers
source:addProgramCommitteeMember,target:has_a_program_committee
source:name,target:has_a_name
source:date,target:has_important_dates
source:reviewsPerPaper,target:reviews
source:logoURL,target:has_a_URL
source:title,target:has_a_name
source:siteURL,target:has_a_URL
